FeatureCode,DateCode,Measurement,Units,Value,Population Group,Breastfeeding Data Collection Time
S12000041,2015/2016,Count,Babies,396,Exclusively Breastfed,First Visit
S12000041,2015/2016,Count,Babies,371,Breastfed,6 To 8 Week Review
S12000041,2015/2016,Count,Babies,272,Exclusively Breastfed,6 To 8 Week Review
S12000042,2015/2016,Count,Babies,683,Breastfed,First Visit
S12000042,2015/2016,Count,Babies,525,Exclusively Breastfed,First Visit
S12000042,2015/2016,Count,Babies,511,Breastfed,6 To 8 Week Review
S12000042,2015/2016,Count,Babies,388,Exclusively Breastfed,6 To 8 Week Review
S12000045,2015/2016,Count,Babies,539,Breastfed,First Visit
S12000045,2015/2016,Count,Babies,380,Exclusively Breastfed,First Visit
S12000045,2015/2016,Count,Babies,348,Breastfed,6 To 8 Week Review
S12000045,2015/2016,Count,Babies,255,Exclusively Breastfed,6 To 8 Week Review
S12000047,2015/2016,Count,Babies,1684,Breastfed,First Visit
S12000047,2015/2016,Count,Babies,1288,Exclusively Breastfed,First Visit
S12000047,2015/2016,Count,Babies,1256,Breastfed,6 To 8 Week Review
S12000047,2015/2016,Count,Babies,925,Exclusively Breastfed,6 To 8 Week Review
S12000048,2015/2016,Count,Babies,751,Breastfed,First Visit
S12000048,2015/2016,Count,Babies,577,Exclusively Breastfed,First Visit
S12000048,2015/2016,Count,Babies,565,Breastfed,6 To 8 Week Review
S12000048,2015/2016,Count,Babies,421,Exclusively Breastfed,6 To 8 Week Review
S12000005,2016/2017,Count,Babies,184,Breastfed,First Visit
S12000005,2016/2017,Count,Babies,131,Exclusively Breastfed,First Visit
S12000005,2016/2017,Count,Babies,113,Breastfed,6 To 8 Week Review
S12000005,2016/2017,Count,Babies,89,Exclusively Breastfed,6 To 8 Week Review
S12000006,2016/2017,Count,Babies,545,Breastfed,First Visit
S12000006,2016/2017,Count,Babies,416,Exclusively Breastfed,First Visit
S12000006,2016/2017,Count,Babies,394,Breastfed,6 To 8 Week Review
S12000006,2016/2017,Count,Babies,305,Exclusively Breastfed,6 To 8 Week Review
S12000008,2016/2017,Count,Babies,371,Breastfed,First Visit
S12000008,2016/2017,Count,Babies,281,Exclusively Breastfed,First Visit
S12000008,2016/2017,Count,Babies,221,Breastfed,6 To 8 Week Review
S12000008,2016/2017,Count,Babies,169,Exclusively Breastfed,6 To 8 Week Review
S12000010,2016/2017,Count,Babies,614,Breastfed,First Visit
S12000010,2016/2017,Count,Babies,457,Exclusively Breastfed,First Visit
S12000010,2016/2017,Count,Babies,451,Breastfed,6 To 8 Week Review
S12000010,2016/2017,Count,Babies,349,Exclusively Breastfed,6 To 8 Week Review
S12000011,2016/2017,Count,Babies,536,Breastfed,First Visit
S12000011,2016/2017,Count,Babies,366,Exclusively Breastfed,First Visit
S12000011,2016/2017,Count,Babies,381,Breastfed,6 To 8 Week Review
S12000011,2016/2017,Count,Babies,284,Exclusively Breastfed,6 To 8 Week Review
S12000013,2016/2017,Count,Babies,129,Breastfed,First Visit
S12000013,2016/2017,Count,Babies,92,Exclusively Breastfed,First Visit
S12000013,2016/2017,Count,Babies,95,Breastfed,6 To 8 Week Review
S12000013,2016/2017,Count,Babies,72,Exclusively Breastfed,6 To 8 Week Review
S12000014,2016/2017,Count,Babies,624,Breastfed,First Visit
S12000014,2016/2017,Count,Babies,430,Exclusively Breastfed,First Visit
S12000014,2016/2017,Count,Babies,446,Breastfed,6 To 8 Week Review
S12000014,2016/2017,Count,Babies,307,Exclusively Breastfed,6 To 8 Week Review
S12000017,2016/2017,Count,Babies,1152,Breastfed,First Visit
S12000017,2016/2017,Count,Babies,899,Exclusively Breastfed,First Visit
S12000017,2016/2017,Count,Babies,851,Breastfed,6 To 8 Week Review
S12000017,2016/2017,Count,Babies,673,Exclusively Breastfed,6 To 8 Week Review
S12000018,2016/2017,Count,Babies,169,Breastfed,First Visit
S12000018,2016/2017,Count,Babies,113,Exclusively Breastfed,First Visit
S12000018,2016/2017,Count,Babies,125,Breastfed,6 To 8 Week Review
S12000018,2016/2017,Count,Babies,88,Exclusively Breastfed,6 To 8 Week Review
S12000019,2016/2017,Count,Babies,619,Breastfed,First Visit
S12000019,2016/2017,Count,Babies,439,Exclusively Breastfed,First Visit
S12000019,2016/2017,Count,Babies,423,Breastfed,6 To 8 Week Review
S12000019,2016/2017,Count,Babies,323,Exclusively Breastfed,6 To 8 Week Review
S12000020,2016/2017,Count,Babies,455,Breastfed,First Visit
S12000020,2016/2017,Count,Babies,387,Exclusively Breastfed,First Visit
S12000020,2016/2017,Count,Babies,356,Breastfed,6 To 8 Week Review
S12000020,2016/2017,Count,Babies,273,Exclusively Breastfed,6 To 8 Week Review
S12000021,2016/2017,Count,Babies,392,Breastfed,First Visit
S12000021,2016/2017,Count,Babies,255,Exclusively Breastfed,First Visit
S12000021,2016/2017,Count,Babies,263,Breastfed,6 To 8 Week Review
S12000021,2016/2017,Count,Babies,192,Exclusively Breastfed,6 To 8 Week Review
S12000023,2016/2017,Count,Babies,129,Breastfed,First Visit
S12000023,2016/2017,Count,Babies,111,Exclusively Breastfed,First Visit
S12000023,2016/2017,Count,Babies,102,Breastfed,6 To 8 Week Review
S12000023,2016/2017,Count,Babies,90,Exclusively Breastfed,6 To 8 Week Review
S12000026,2016/2017,Count,Babies,562,Breastfed,First Visit
S12000026,2016/2017,Count,Babies,435,Exclusively Breastfed,First Visit
S12000026,2016/2017,Count,Babies,446,Breastfed,6 To 8 Week Review
S12000026,2016/2017,Count,Babies,350,Exclusively Breastfed,6 To 8 Week Review
S12000027,2016/2017,Count,Babies,176,Breastfed,First Visit
S12000027,2016/2017,Count,Babies,141,Exclusively Breastfed,First Visit
S12000027,2016/2017,Count,Babies,140,Breastfed,6 To 8 Week Review
S12000027,2016/2017,Count,Babies,116,Exclusively Breastfed,6 To 8 Week Review
S12000028,2016/2017,Count,Babies,367,Breastfed,First Visit
S12000028,2016/2017,Count,Babies,273,Exclusively Breastfed,First Visit
S12000028,2016/2017,Count,Babies,269,Breastfed,6 To 8 Week Review
S12000028,2016/2017,Count,Babies,193,Exclusively Breastfed,6 To 8 Week Review
S12000029,2016/2017,Count,Babies,1192,Breastfed,First Visit
S12000029,2016/2017,Count,Babies,892,Exclusively Breastfed,First Visit
S12000029,2016/2017,Count,Babies,913,Breastfed,6 To 8 Week Review
S12000029,2016/2017,Count,Babies,691,Exclusively Breastfed,6 To 8 Week Review
S12000030,2016/2017,Count,Babies,462,Breastfed,First Visit
S12000030,2016/2017,Count,Babies,368,Exclusively Breastfed,First Visit
S12000030,2016/2017,Count,Babies,389,Breastfed,6 To 8 Week Review
S12000030,2016/2017,Count,Babies,312,Exclusively Breastfed,6 To 8 Week Review
S12000033,2016/2017,Count,Babies,1453,Breastfed,First Visit
S12000033,2016/2017,Count,Babies,1023,Exclusively Breastfed,First Visit
S12000033,2016/2017,Count,Babies,1129,Breastfed,6 To 8 Week Review
S12000033,2016/2017,Count,Babies,814,Exclusively Breastfed,6 To 8 Week Review
S12000034,2016/2017,Count,Babies,1585,Breastfed,First Visit
S12000034,2016/2017,Count,Babies,1180,Exclusively Breastfed,First Visit
S12000034,2016/2017,Count,Babies,1114,Breastfed,6 To 8 Week Review
S12000034,2016/2017,Count,Babies,869,Exclusively Breastfed,6 To 8 Week Review
S12000035,2016/2017,Count,Babies,334,Breastfed,First Visit
S12000035,2016/2017,Count,Babies,265,Exclusively Breastfed,First Visit
S12000035,2016/2017,Count,Babies,274,Breastfed,6 To 8 Week Review
S12000035,2016/2017,Count,Babies,207,Exclusively Breastfed,6 To 8 Week Review
S12000036,2016/2017,Count,Babies,3742,Breastfed,First Visit
S12000036,2016/2017,Count,Babies,2708,Exclusively Breastfed,First Visit
S12000036,2016/2017,Count,Babies,3131,Breastfed,6 To 8 Week Review
S12000036,2016/2017,Count,Babies,2345,Exclusively Breastfed,6 To 8 Week Review
S12000038,2016/2017,Count,Babies,701,Breastfed,First Visit
S12000038,2016/2017,Count,Babies,474,Exclusively Breastfed,First Visit
S12000038,2016/2017,Count,Babies,515,Breastfed,6 To 8 Week Review
S12000038,2016/2017,Count,Babies,358,Exclusively Breastfed,6 To 8 Week Review
S12000039,2016/2017,Count,Babies,280,Breastfed,First Visit
S12000039,2016/2017,Count,Babies,194,Exclusively Breastfed,First Visit
S12000039,2016/2017,Count,Babies,193,Breastfed,6 To 8 Week Review
S12000039,2016/2017,Count,Babies,142,Exclusively Breastfed,6 To 8 Week Review
S12000040,2016/2017,Count,Babies,995,Breastfed,First Visit
S12000040,2016/2017,Count,Babies,726,Exclusively Breastfed,First Visit
S12000040,2016/2017,Count,Babies,713,Breastfed,6 To 8 Week Review
S12000040,2016/2017,Count,Babies,524,Exclusively Breastfed,6 To 8 Week Review
S12000041,2016/2017,Count,Babies,485,Breastfed,First Visit
S12000041,2016/2017,Count,Babies,375,Exclusively Breastfed,First Visit
S12000041,2016/2017,Count,Babies,377,Breastfed,6 To 8 Week Review
S12000041,2016/2017,Count,Babies,279,Exclusively Breastfed,6 To 8 Week Review
S12000042,2016/2017,Count,Babies,686,Breastfed,First Visit
S12000042,2016/2017,Count,Babies,491,Exclusively Breastfed,First Visit
S12000042,2016/2017,Count,Babies,529,Breastfed,6 To 8 Week Review
S12000042,2016/2017,Count,Babies,386,Exclusively Breastfed,6 To 8 Week Review
S12000045,2016/2017,Count,Babies,575,Breastfed,First Visit
S12000045,2016/2017,Count,Babies,433,Exclusively Breastfed,First Visit
S12000045,2016/2017,Count,Babies,382,Breastfed,6 To 8 Week Review
S12000045,2016/2017,Count,Babies,304,Exclusively Breastfed,6 To 8 Week Review
S12000047,2016/2017,Count,Babies,1656,Breastfed,First Visit
S12000047,2016/2017,Count,Babies,1272,Exclusively Breastfed,First Visit
S12000047,2016/2017,Count,Babies,1229,Breastfed,6 To 8 Week Review
S12000047,2016/2017,Count,Babies,960,Exclusively Breastfed,6 To 8 Week Review
S12000048,2016/2017,Count,Babies,783,Breastfed,First Visit
S12000048,2016/2017,Count,Babies,638,Exclusively Breastfed,First Visit
S12000048,2016/2017,Count,Babies,614,Breastfed,6 To 8 Week Review
S12000048,2016/2017,Count,Babies,506,Exclusively Breastfed,6 To 8 Week Review
S92000003,2002/2003,Count,Babies,18000,Breastfed,First Visit
S92000003,2002/2003,Count,Babies,16009,Exclusively Breastfed,First Visit
S92000003,2002/2003,Count,Babies,14240,Breastfed,6 To 8 Week Review
S92000003,2002/2003,Count,Babies,10744,Exclusively Breastfed,6 To 8 Week Review
S92000003,2003/2004,Count,Babies,18574,Breastfed,First Visit
S92000003,2003/2004,Count,Babies,16365,Exclusively Breastfed,First Visit
S92000003,2003/2004,Count,Babies,14506,Breastfed,6 To 8 Week Review
S92000003,2003/2004,Count,Babies,10972,Exclusively Breastfed,6 To 8 Week Review
S92000003,2004/2005,Count,Babies,19156,Breastfed,First Visit
S92000003,2004/2005,Count,Babies,16648,Exclusively Breastfed,First Visit
S92000003,2004/2005,Count,Babies,14975,Breastfed,6 To 8 Week Review
S92000003,2004/2005,Count,Babies,11251,Exclusively Breastfed,6 To 8 Week Review
S92000003,2005/2006,Count,Babies,19365,Breastfed,First Visit
S92000003,2005/2006,Count,Babies,16640,Exclusively Breastfed,First Visit
S92000003,2005/2006,Count,Babies,15449,Breastfed,6 To 8 Week Review
S92000003,2005/2006,Count,Babies,11649,Exclusively Breastfed,6 To 8 Week Review
S92000003,2006/2007,Count,Babies,19840,Breastfed,First Visit
S92000003,2006/2007,Count,Babies,16853,Exclusively Breastfed,First Visit
S92000003,2006/2007,Count,Babies,15616,Breastfed,6 To 8 Week Review
S92000003,2006/2007,Count,Babies,11508,Exclusively Breastfed,6 To 8 Week Review
S92000003,2007/2008,Count,Babies,21861,Breastfed,First Visit
S92000003,2007/2008,Count,Babies,18286,Exclusively Breastfed,First Visit
S92000003,2007/2008,Count,Babies,16383,Breastfed,6 To 8 Week Review
S92000003,2007/2008,Count,Babies,12019,Exclusively Breastfed,6 To 8 Week Review
S92000003,2008/2009,Count,Babies,22800,Breastfed,First Visit
S92000003,2008/2009,Count,Babies,18704,Exclusively Breastfed,First Visit
S92000003,2008/2009,Count,Babies,17379,Breastfed,6 To 8 Week Review
S92000003,2008/2009,Count,Babies,12768,Exclusively Breastfed,6 To 8 Week Review
S92000003,2009/2010,Count,Babies,22761,Breastfed,First Visit
S92000003,2009/2010,Count,Babies,18106,Exclusively Breastfed,First Visit
S92000003,2009/2010,Count,Babies,17058,Breastfed,6 To 8 Week Review
S92000003,2009/2010,Count,Babies,12384,Exclusively Breastfed,6 To 8 Week Review
S92000003,2010/2011,Count,Babies,25115,Breastfed,First Visit
S92000003,2010/2011,Count,Babies,19520,Exclusively Breastfed,First Visit
S92000003,2010/2011,Count,Babies,19279,Breastfed,6 To 8 Week Review
S92000003,2010/2011,Count,Babies,13802,Exclusively Breastfed,6 To 8 Week Review
S92000003,2011/2012,Count,Babies,26052,Breastfed,First Visit
S92000003,2011/2012,Count,Babies,19910,Exclusively Breastfed,First Visit
S92000003,2011/2012,Count,Babies,19494,Breastfed,6 To 8 Week Review
S92000003,2011/2012,Count,Babies,13943,Exclusively Breastfed,6 To 8 Week Review
S92000003,2012/2013,Count,Babies,25836,Breastfed,First Visit
S92000003,2012/2013,Count,Babies,19268,Exclusively Breastfed,First Visit
S92000003,2012/2013,Count,Babies,19172,Breastfed,6 To 8 Week Review
S92000003,2012/2013,Count,Babies,13790,Exclusively Breastfed,6 To 8 Week Review
S92000003,2013/2014,Count,Babies,25886,Breastfed,First Visit
S92000003,2013/2014,Count,Babies,18986,Exclusively Breastfed,First Visit
S92000003,2013/2014,Count,Babies,19168,Breastfed,6 To 8 Week Review
S92000003,2013/2014,Count,Babies,13719,Exclusively Breastfed,6 To 8 Week Review
S92000003,2014/2015,Count,Babies,25948,Breastfed,First Visit
S92000003,2014/2015,Count,Babies,18899,Exclusively Breastfed,First Visit
S92000003,2014/2015,Count,Babies,19586,Breastfed,6 To 8 Week Review
S92000003,2014/2015,Count,Babies,14061,Exclusively Breastfed,6 To 8 Week Review
S92000003,2015/2016,Count,Babies,25954,Breastfed,First Visit
S92000003,2015/2016,Count,Babies,18723,Exclusively Breastfed,First Visit
S92000003,2015/2016,Count,Babies,19045,Breastfed,6 To 8 Week Review
S92000003,2015/2016,Count,Babies,13697,Exclusively Breastfed,6 To 8 Week Review
S92000003,2016/2017,Count,Babies,26256,Breastfed,First Visit
S92000003,2016/2017,Count,Babies,19018,Exclusively Breastfed,First Visit
S92000003,2016/2017,Count,Babies,19559,Breastfed,6 To 8 Week Review
S92000003,2016/2017,Count,Babies,14605,Exclusively Breastfed,6 To 8 Week Review
S08000031,2002/2003,Count,Babies,4460,Breastfed,First Visit
S08000031,2002/2003,Count,Babies,3925,Exclusively Breastfed,First Visit
S08000031,2002/2003,Count,Babies,3554,Breastfed,6 To 8 Week Review
S08000031,2002/2003,Count,Babies,2633,Exclusively Breastfed,6 To 8 Week Review
S08000031,2003/2004,Count,Babies,4378,Breastfed,First Visit
S08000031,2003/2004,Count,Babies,3794,Exclusively Breastfed,First Visit
S08000031,2003/2004,Count,Babies,3618,Breastfed,6 To 8 Week Review
S08000031,2003/2004,Count,Babies,2706,Exclusively Breastfed,6 To 8 Week Review
S08000031,2004/2005,Count,Babies,4702,Breastfed,First Visit
S08000031,2004/2005,Count,Babies,4044,Exclusively Breastfed,First Visit
S08000031,2004/2005,Count,Babies,3827,Breastfed,6 To 8 Week Review
S08000031,2004/2005,Count,Babies,2798,Exclusively Breastfed,6 To 8 Week Review
S08000031,2005/2006,Count,Babies,4531,Breastfed,First Visit
S08000031,2005/2006,Count,Babies,3817,Exclusively Breastfed,First Visit
S08000031,2005/2006,Count,Babies,3782,Breastfed,6 To 8 Week Review
S08000031,2005/2006,Count,Babies,2788,Exclusively Breastfed,6 To 8 Week Review
S08000031,2006/2007,Count,Babies,4714,Breastfed,First Visit
S08000031,2006/2007,Count,Babies,3935,Exclusively Breastfed,First Visit
S08000031,2006/2007,Count,Babies,3763,Breastfed,6 To 8 Week Review
S08000031,2006/2007,Count,Babies,2710,Exclusively Breastfed,6 To 8 Week Review
S08000031,2007/2008,Count,Babies,4991,Breastfed,First Visit
S08000031,2007/2008,Count,Babies,4009,Exclusively Breastfed,First Visit
S08000031,2007/2008,Count,Babies,3774,Breastfed,6 To 8 Week Review
S08000031,2007/2008,Count,Babies,2649,Exclusively Breastfed,6 To 8 Week Review
S08000031,2008/2009,Count,Babies,5192,Breastfed,First Visit
S08000031,2008/2009,Count,Babies,4005,Exclusively Breastfed,First Visit
S08000031,2008/2009,Count,Babies,4001,Breastfed,6 To 8 Week Review
S08000031,2008/2009,Count,Babies,2757,Exclusively Breastfed,6 To 8 Week Review
S08000031,2009/2010,Count,Babies,5213,Breastfed,First Visit
S08000031,2009/2010,Count,Babies,3862,Exclusively Breastfed,First Visit
S08000031,2009/2010,Count,Babies,3991,Breastfed,6 To 8 Week Review
S08000031,2009/2010,Count,Babies,2720,Exclusively Breastfed,6 To 8 Week Review
S08000031,2010/2011,Count,Babies,5301,Breastfed,First Visit
S08000031,2010/2011,Count,Babies,3818,Exclusively Breastfed,First Visit
S08000031,2010/2011,Count,Babies,4080,Breastfed,6 To 8 Week Review
S08000031,2010/2011,Count,Babies,2816,Exclusively Breastfed,6 To 8 Week Review
S08000031,2011/2012,Count,Babies,5409,Breastfed,First Visit
S08000031,2011/2012,Count,Babies,3772,Exclusively Breastfed,First Visit
S08000031,2011/2012,Count,Babies,4016,Breastfed,6 To 8 Week Review
S08000031,2011/2012,Count,Babies,2705,Exclusively Breastfed,6 To 8 Week Review
S08000031,2012/2013,Count,Babies,5439,Breastfed,First Visit
S08000031,2012/2013,Count,Babies,3693,Exclusively Breastfed,First Visit
S08000031,2012/2013,Count,Babies,4060,Breastfed,6 To 8 Week Review
S08000031,2012/2013,Count,Babies,2742,Exclusively Breastfed,6 To 8 Week Review
S08000031,2013/2014,Count,Babies,5417,Breastfed,First Visit
S08000031,2013/2014,Count,Babies,3491,Exclusively Breastfed,First Visit
S08000031,2013/2014,Count,Babies,3917,Breastfed,6 To 8 Week Review
S08000031,2013/2014,Count,Babies,2617,Exclusively Breastfed,6 To 8 Week Review
S08000031,2014/2015,Count,Babies,5542,Breastfed,First Visit
S08000031,2014/2015,Count,Babies,3684,Exclusively Breastfed,First Visit
S08000031,2014/2015,Count,Babies,4188,Breastfed,6 To 8 Week Review
S08000031,2014/2015,Count,Babies,2831,Exclusively Breastfed,6 To 8 Week Review
S08000031,2015/2016,Count,Babies,5608,Breastfed,First Visit
S08000031,2015/2016,Count,Babies,3637,Exclusively Breastfed,First Visit
S08000031,2015/2016,Count,Babies,3838,Breastfed,6 To 8 Week Review
S08000031,2015/2016,Count,Babies,2626,Exclusively Breastfed,6 To 8 Week Review
S08000031,2016/2017,Count,Babies,5558,Breastfed,First Visit
S08000031,2016/2017,Count,Babies,3620,Exclusively Breastfed,First Visit
S08000031,2016/2017,Count,Babies,3886,Breastfed,6 To 8 Week Review
S08000031,2016/2017,Count,Babies,2669,Exclusively Breastfed,6 To 8 Week Review
S08000032,2002/2003,Count,Babies,2203,Breastfed,First Visit
S08000032,2002/2003,Count,Babies,2000,Exclusively Breastfed,First Visit
S08000032,2002/2003,Count,Babies,1681,Breastfed,6 To 8 Week Review
S08000032,2002/2003,Count,Babies,1317,Exclusively Breastfed,6 To 8 Week Review
S08000032,2003/2004,Count,Babies,2228,Breastfed,First Visit
S08000032,2003/2004,Count,Babies,2000,Exclusively Breastfed,First Visit
S08000032,2003/2004,Count,Babies,1633,Breastfed,6 To 8 Week Review
S08000032,2003/2004,Count,Babies,1281,Exclusively Breastfed,6 To 8 Week Review
S08000032,2004/2005,Count,Babies,2288,Breastfed,First Visit
S08000032,2004/2005,Count,Babies,1988,Exclusively Breastfed,First Visit
S08000032,2004/2005,Count,Babies,1746,Breastfed,6 To 8 Week Review
S08000032,2004/2005,Count,Babies,1349,Exclusively Breastfed,6 To 8 Week Review
S08000032,2005/2006,Count,Babies,2362,Breastfed,First Visit
S08000032,2005/2006,Count,Babies,2065,Exclusively Breastfed,First Visit
